row_index,local_cluster_uid,cluster_canonical_name,mention_text,mention_key,matched_anchor,matched_anchor_key,matched_anchor_n_mentions,match_score,match_method
162568,chunk_146::cluster_002,Arthur,the baby,baby,my baby,my baby,32,0.5,token_subset
162605,chunk_146::cluster_002,Arthur,Uriens,uriens,Uriens,uriens,1663,1.0,exact
162607,chunk_146::cluster_002,Arthur,Uwaine,uwaine,Uwaine,uwaine,590,1.0,exact
162608,chunk_146::cluster_002,Arthur,my own son,my own son,my son,my son,48,0.6666666666666666,token_subset
162610,chunk_146::cluster_004,Morgaine,my mother,my mother,my mother,my mother,195,1.0,exact
162619,chunk_146::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
162621,chunk_146::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
162624,chunk_146::cluster_004,Morgaine,Queen Gwenhwyfar,queen gwenhwyfar,Queen Gwenhwyfar,queen gwenhwyfar,33,1.0,exact
162627,chunk_146::cluster_004,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
162628,chunk_146::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
162630,chunk_146::cluster_004,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
162632,chunk_146::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
162637,chunk_146::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
162640,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162654,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162659,chunk_146::cluster_004,Morgaine,my mother,my mother,my mother,my mother,195,1.0,exact
162661,chunk_146::cluster_004,Morgaine,Your mother,your mother,your mother,your mother,74,1.0,exact
162667,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162678,chunk_146::cluster_004,Morgaine,your mother,your mother,your mother,your mother,74,1.0,exact
162680,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162693,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162694,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162696,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162699,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162700,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162701,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162702,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162713,chunk_146::cluster_004,Morgaine,Mother,mother,the Mother,mother,95,1.0,exact
162719,chunk_146::cluster_004,Morgaine,your own foster-mother,your own foster mother,your mother,your mother,74,0.5,token_subset
162721,chunk_146::cluster_004,Morgaine,poor little mother,poor little mother,the Mother,mother,95,0.3333333333333333,token_subset
162727,chunk_146::cluster_004,Morgaine,Mother dearest,mother dearest,the Mother,mother,95,0.5,token_subset
162728,chunk_146::cluster_004,Morgaine,my poor little mother,my poor little mother,my mother,my mother,195,0.5,token_subset
162731,chunk_146::cluster_004,Morgaine,poor Mother-,poor mother,the Mother,mother,95,0.5,token_subset
162763,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
162799,chunk_146::cluster_004,Morgaine,the Lady,lady,the Lady,lady,374,1.0,exact
162810,chunk_146::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
162824,chunk_146::cluster_004,Morgaine,Her mother,her mother,her mother,her mother,38,1.0,exact
162830,chunk_146::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
162863,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
162899,chunk_146::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
162903,chunk_146::cluster_004,Morgaine,fool,fool,a fool,fool,31,1.0,exact
162907,chunk_146::cluster_004,Morgaine,my mother,my mother,my mother,my mother,195,1.0,exact
162912,chunk_146::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
162913,chunk_146::cluster_004,Morgaine,"Igraine calling impatiently, Morgaine",igraine calling impatiently morgaine,Igraine,igraine,9704,0.25,token_subset
162935,chunk_146::cluster_004,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
162950,chunk_146::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
162987,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
162992,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163013,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163020,chunk_146::cluster_004,Morgaine,a little child,little child,a child,child,312,0.5,token_subset
163021,chunk_146::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
163039,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163043,chunk_146::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
163048,chunk_146::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
163060,chunk_146::cluster_004,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
163063,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163065,chunk_146::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
163070,chunk_146::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163081,chunk_146::cluster_011,God,Jesus,jesus,Jesus,jesus,41,1.0,exact
163083,chunk_146::cluster_011,God,the Christ,christ,the Christ,christ,307,1.0,exact
163087,chunk_146::cluster_011,God,the Christ,christ,the Christ,christ,307,1.0,exact
163145,chunk_146::cluster_033,her women,her women,her women,her woman,her woman,24,0.8888888888888888,fuzzy
163162,chunk_146::cluster_036,her women,her women,her women,her woman,her woman,24,0.8888888888888888,fuzzy
163165,chunk_146::cluster_039,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
163172,chunk_146::cluster_043,Kevin,the traitor,traitor,a traitor,traitor,27,1.0,exact
163175,chunk_146::cluster_045,their,those priests who now chanted their hymns over Accolon's helpless body,those priests who now chanted their hymns over accolon helpless body,Accolon,accolon,1630,0.09090909090909091,token_subset
163177,chunk_146::cluster_046,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
163178,chunk_146::cluster_046,the priests,the Priests,priests,priestess,priestess,248,0.875,fuzzy
163179,chunk_146::cluster_046,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
163180,chunk_146::cluster_046,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
163189,chunk_146::cluster_054,the ferryman,the man,man,no man,no man,80,0.5,token_subset
163222,chunk_146::cluster_077,Nimue,Lancelet's daughter,lancelet daughter,Lancelet,lancelet,11323,0.5,token_subset
163260,chunk_146::cluster_101,the woman,One of them,one of them,some of them,some of them,22,0.8695652173913043,fuzzy
163269,chunk_146::cluster_102,the room,the room where very dimly she could feel Arthur's presence; he was deep in slumber,room where very dimly she could feel arthur presence he was deep in slumber,Arthur,arthur,20026,0.07142857142857142,token_subset
163297,chunk_146::cluster_122,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
163349,chunk_146::cluster_150,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
163364,chunk_146::cluster_161,Tintagel,there,there,there,there,339,1.0,exact
163376,chunk_146::cluster_168,the traveller,Marcus of Cornwall,marcus of cornwall,Cornwall,cornwall,243,0.3333333333333333,token_subset
163381,chunk_146::cluster_168,the traveller,Marcus,marcus,Marcus,marcus,76,1.0,exact
163383,chunk_146::cluster_168,the traveller,a man,man,no man,no man,80,0.5,token_subset
163441,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163484,chunk_147::cluster_000,Morgaine,"Igraine calling impatiently, Morgaine",igraine calling impatiently morgaine,Igraine,igraine,9704,0.25,token_subset
163505,chunk_147::cluster_000,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
163556,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163561,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163582,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163589,chunk_147::cluster_000,Morgaine,a little child,little child,a child,child,312,0.5,token_subset
163607,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163626,chunk_147::cluster_000,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
163629,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163635,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163645,chunk_147::cluster_000,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
163646,chunk_147::cluster_000,Morgaine,the Lady of Avalon,lady of avalon,the Lady of Avalon,lady of avalon,57,1.0,exact
163656,chunk_147::cluster_000,Morgaine,Lady of Avalon,lady of avalon,the Lady of Avalon,lady of avalon,57,1.0,exact
163694,chunk_147::cluster_000,Morgaine,Your lady,your lady,the Lady,lady,374,0.5,token_subset
163703,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163724,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163727,chunk_147::cluster_000,Morgaine,a powerless priestess,powerless priestess,priestess,priestess,248,0.5,token_subset
163778,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163785,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163806,chunk_147::cluster_000,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
163873,chunk_147::cluster_017,the Goddess,Raven,raven,Raven,raven,1220,1.0,exact
163877,chunk_147::cluster_017,the Goddess,Raven,raven,Raven,raven,1220,1.0,exact
163887,chunk_147::cluster_017,the Goddess,Raven,raven,Raven,raven,1220,1.0,exact
163888,chunk_147::cluster_017,the Goddess,the Mother,mother,the Mother,mother,95,1.0,exact
163890,chunk_147::cluster_019,Nimue,Lancelet's daughter,lancelet daughter,Lancelet,lancelet,11323,0.5,token_subset
163901,chunk_147::cluster_020,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
163903,chunk_147::cluster_020,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
163904,chunk_147::cluster_020,Avalon,Lake,lake,the Lake,lake,207,1.0,exact
163906,chunk_147::cluster_020,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
163908,chunk_147::cluster_020,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
163911,chunk_147::cluster_020,Avalon,there,there,there,there,339,1.0,exact
163922,chunk_147::cluster_020,Avalon,there-,there,there,there,339,1.0,exact
163927,chunk_147::cluster_020,Avalon,there,there,there,there,339,1.0,exact
163931,chunk_147::cluster_020,Avalon,there,there,there,there,339,1.0,exact
163936,chunk_147::cluster_020,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
163972,chunk_147::cluster_040,Arthur,my brother,my brother,my brother,my brother,181,1.0,exact
164000,chunk_147::cluster_040,Arthur,King,king,a king,king,297,1.0,exact
164006,chunk_147::cluster_040,Arthur,the child Igraine had placed in her arms,child igraine had placed in her arms,Igraine,igraine,9704,0.14285714285714285,token_subset
164007,chunk_147::cluster_040,Arthur,"the father of her son, the Homed God",father of her son the homed god,her father,her father,125,0.2857142857142857,token_subset
164008,chunk_147::cluster_040,Arthur,the Homed God,homed god,a God,god,1081,0.5,token_subset
164009,chunk_147::cluster_040,Arthur,the King,king,a king,king,297,1.0,exact
164010,chunk_147::cluster_040,Arthur,fool,fool,a fool,fool,31,1.0,exact
164011,chunk_147::cluster_040,Arthur,the baby,baby,my baby,my baby,32,0.5,token_subset
164047,chunk_147::cluster_040,Arthur,the traitor,traitor,a traitor,traitor,27,1.0,exact
164048,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164053,chunk_147::cluster_040,Arthur,the Merlin,merlin,the Merlin,merlin,1462,1.0,exact
164055,chunk_147::cluster_040,Arthur,The Merlin,merlin,the Merlin,merlin,1462,1.0,exact
164056,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164062,chunk_147::cluster_040,Arthur,traitor to Avalon,traitor to avalon,Avalon,avalon,2873,0.3333333333333333,token_subset
164065,chunk_147::cluster_040,Arthur,the Merlin,merlin,the Merlin,merlin,1462,1.0,exact
164067,chunk_147::cluster_040,Arthur,the Merlin,merlin,the Merlin,merlin,1462,1.0,exact
164070,chunk_147::cluster_040,Arthur,the man,man,no man,no man,80,0.5,token_subset
164071,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164076,chunk_147::cluster_040,Arthur,Merlin of Britain,merlin of britain,Merlin of Britain,merlin of britain,36,1.0,exact
164081,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164088,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164090,chunk_147::cluster_040,Arthur,Kevin Harper,kevin harper,Kevin,kevin,2108,0.5,token_subset
164099,chunk_147::cluster_040,Arthur,traitor,traitor,a traitor,traitor,27,1.0,exact
164100,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164107,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164113,chunk_147::cluster_040,Arthur,Merlin,merlin,the Merlin,merlin,1462,1.0,exact
164125,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164130,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164133,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164139,chunk_147::cluster_040,Arthur,this Kevin,this kevin,Kevin,kevin,2108,0.5,token_subset
164140,chunk_147::cluster_040,Arthur,this traitor,this traitor,a traitor,traitor,27,0.5,token_subset
164141,chunk_147::cluster_040,Arthur,Kevin Harper,kevin harper,Kevin,kevin,2108,0.5,token_subset
164146,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164158,chunk_147::cluster_040,Arthur,Kevin,kevin,Kevin,kevin,2108,1.0,exact
164162,chunk_147::cluster_040,Arthur,the God,god,a God,god,1081,1.0,exact
164173,chunk_147::cluster_041,three women,the women,women,her women,her women,63,0.5,token_subset
164175,chunk_147::cluster_043,the woman,One of them,one of them,some of them,some of them,22,0.8695652173913043,fuzzy
164180,chunk_147::cluster_043,the woman,Igraine,igraine,Igraine,igraine,9704,1.0,exact
164184,chunk_147::cluster_043,the woman,Igraine,igraine,Igraine,igraine,9704,1.0,exact
164186,chunk_147::cluster_043,the woman,Igraine,igraine,Igraine,igraine,9704,1.0,exact
164187,chunk_147::cluster_043,the woman,Igraine,igraine,Igraine,igraine,9704,1.0,exact
164188,chunk_147::cluster_043,the woman,Viviane,viviane,Viviane,viviane,6289,1.0,exact
164192,chunk_147::cluster_043,the woman,Igraine,igraine,Igraine,igraine,9704,1.0,exact
164207,chunk_147::cluster_043,the woman,My Lady,my lady,the Lady,lady,374,0.5,token_subset
164208,chunk_147::cluster_043,the woman,the serving- woman,serving woman,the serving-women,serving women,22,0.9230769230769231,fuzzy
164211,chunk_147::cluster_043,the woman,Viviane,viviane,Viviane,viviane,6289,1.0,exact
164212,chunk_147::cluster_043,the woman,Gwydion's love,gwydion love,Gwydion,gwydion,3123,0.5,token_subset
164213,chunk_147::cluster_043,the woman,Viviane,viviane,Viviane,viviane,6289,1.0,exact
164215,chunk_147::cluster_043,the woman,Viviane,viviane,Viviane,viviane,6289,1.0,exact
164216,chunk_147::cluster_044,the room,the room where very dimly she could feel Arthur's presence; he was deep in slumber,room where very dimly she could feel arthur presence he was deep in slumber,Arthur,arthur,20026,0.07142857142857142,token_subset
164224,chunk_147::cluster_050,Accolon,Avalloch,avalloch,Avalloch,avalloch,950,1.0,exact
164226,chunk_147::cluster_050,Accolon,the harmless child in her womb,harmless child in her womb,a child,child,312,0.2,token_subset
164228,chunk_147::cluster_050,Accolon,her son,her son,her son,her son,61,1.0,exact
164229,chunk_147::cluster_050,Accolon,my brother,my brother,my brother,my brother,181,1.0,exact
164232,chunk_147::cluster_050,Accolon,"the child whose life had barely begun before it was ended, cast aside like offal",child whose life had barely begun before it was ended cast aside like offal,a child,child,312,0.07142857142857142,token_subset
164260,chunk_147::cluster_065,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
164297,chunk_147::cluster_080,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
164313,chunk_147::cluster_094,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
164340,chunk_147::cluster_109,Marcus of Cornwall,Marcus,marcus,Duke Marcus,duke marcus,76,0.5,token_subset
164342,chunk_147::cluster_110,Niniane,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
164343,chunk_147::cluster_110,Niniane,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
164348,chunk_147::cluster_110,Niniane,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
164353,chunk_147::cluster_115,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
164368,chunk_147::cluster_130,the traveller,a man,man,no man,no man,80,0.5,token_subset
164407,chunk_147::cluster_144,Gwydion,my son,my son,my son,my son,48,1.0,exact
164409,chunk_147::cluster_144,Gwydion,Mordred,mordred,Mordred,mordred,177,1.0,exact
164419,chunk_147::cluster_147,any man,any man,any man,any woman,any woman,75,0.875,fuzzy
164422,chunk_147::cluster_150,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
164450,chunk_147::cluster_176,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
164490,chunk_148::cluster_003,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
164493,chunk_148::cluster_003,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
164499,chunk_148::cluster_003,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
164507,chunk_148::cluster_003,Morgaine,lady,lady,the Lady,lady,374,1.0,exact
164508,chunk_148::cluster_003,Morgaine,the Lady of Avalon,lady of avalon,the Lady of Avalon,lady of avalon,57,1.0,exact
164518,chunk_148::cluster_003,Morgaine,Lady of Avalon,lady of avalon,the Lady of Avalon,lady of avalon,57,1.0,exact
164556,chunk_148::cluster_003,Morgaine,Your lady,your lady,the Lady,lady,374,0.5,token_subset
164565,chunk_148::cluster_003,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
164586,chunk_148::cluster_003,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
164639,chunk_148::cluster_003,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
164646,chunk_148::cluster_003,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
