local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_005::cluster_001::mention_009,chunk_005::cluster_001,chunk_005,5,1,9,287,288,9577,9578,my,287,9577,left_overlap,9577:9578:my
chunk_005::cluster_001::mention_010,chunk_005::cluster_001,chunk_005,5,1,10,291,292,9581,9582,I,291,9581,left_overlap,9581:9582:i
chunk_005::cluster_001::mention_011,chunk_005::cluster_001,chunk_005,5,1,11,320,321,9610,9611,me,320,9610,left_overlap,9610:9611:me
chunk_005::cluster_001::mention_012,chunk_005::cluster_001,chunk_005,5,1,12,370,372,9660,9662,the ghost,371,9661,left_overlap,9660:9662:the ghost
chunk_005::cluster_001::mention_013,chunk_005::cluster_001,chunk_005,5,1,13,373,374,9663,9664,his,373,9663,left_overlap,9663:9664:his
chunk_005::cluster_001::mention_014,chunk_005::cluster_001,chunk_005,5,1,14,379,380,9669,9670,he,379,9669,left_overlap,9669:9670:he
chunk_005::cluster_001::mention_015,chunk_005::cluster_001,chunk_005,5,1,15,427,428,9717,9718,you,427,9717,left_overlap,9717:9718:you
chunk_005::cluster_001::mention_016,chunk_005::cluster_001,chunk_005,5,1,16,431,432,9721,9722,He,431,9721,left_overlap,9721:9722:he
chunk_005::cluster_001::mention_017,chunk_005::cluster_001,chunk_005,5,1,17,434,435,9724,9725,his,434,9724,left_overlap,9724:9725:his
chunk_005::cluster_001::mention_018,chunk_005::cluster_001,chunk_005,5,1,18,459,460,9749,9750,His,459,9749,left_overlap,9749:9750:his
chunk_005::cluster_001::mention_019,chunk_005::cluster_001,chunk_005,5,1,19,468,469,9758,9759,his,468,9758,left_overlap,9758:9759:his
chunk_005::cluster_001::mention_020,chunk_005::cluster_001,chunk_005,5,1,20,481,482,9771,9772,he,481,9771,left_overlap,9771:9772:he
chunk_005::cluster_001::mention_021,chunk_005::cluster_001,chunk_005,5,1,21,533,535,9823,9825,the ghost,534,9824,left_overlap,9823:9825:the ghost
chunk_005::cluster_001::mention_022,chunk_005::cluster_001,chunk_005,5,1,22,585,587,9875,9877,the Ghost,586,9876,left_overlap,9875:9877:the ghost
chunk_005::cluster_001::mention_023,chunk_005::cluster_001,chunk_005,5,1,23,606,607,9896,9897,he,606,9896,left_overlap,9896:9897:he
chunk_005::cluster_001::mention_024,chunk_005::cluster_001,chunk_005,5,1,24,668,670,9958,9960,the Ghost,669,9959,left_overlap,9958:9960:the ghost
chunk_005::cluster_001::mention_025,chunk_005::cluster_001,chunk_005,5,1,25,2044,2046,11334,11336,the Ghost,2045,11335,core,
chunk_005::cluster_001::mention_026,chunk_005::cluster_001,chunk_005,5,1,26,2049,2051,11339,11341,the Ghost,2050,11340,core,
chunk_005::cluster_001::mention_027,chunk_005::cluster_001,chunk_005,5,1,27,2118,2120,11408,11410,the Ghost,2119,11409,core,
chunk_005::cluster_001::mention_028,chunk_005::cluster_001,chunk_005,5,1,28,2121,2122,11411,11412,He,2121,11411,core,
chunk_005::cluster_001::mention_029,chunk_005::cluster_001,chunk_005,5,1,29,2131,2132,11421,11422,him,2131,11421,core,
chunk_005::cluster_001::mention_030,chunk_005::cluster_001,chunk_005,5,1,30,2133,2134,11423,11424,He,2133,11423,core,
chunk_005::cluster_001::mention_031,chunk_005::cluster_001,chunk_005,5,1,31,2140,2141,11430,11431,he,2140,11430,core,
chunk_005::cluster_001::mention_032,chunk_005::cluster_001,chunk_005,5,1,32,2147,2148,11437,11438,he,2147,11437,core,
chunk_005::cluster_001::mention_033,chunk_005::cluster_001,chunk_005,5,1,33,2152,2153,11442,11443,he,2152,11442,core,
chunk_005::cluster_001::mention_034,chunk_005::cluster_001,chunk_005,5,1,34,2161,2162,11451,11452,he,2161,11451,core,
chunk_005::cluster_001::mention_035,chunk_005::cluster_001,chunk_005,5,1,35,2466,2467,11756,11757,him,2466,11756,core,
chunk_005::cluster_001::mention_036,chunk_005::cluster_001,chunk_005,5,1,36,2681,2683,11971,11973,the ghost,2682,11972,core,
chunk_005::cluster_001::mention_037,chunk_005::cluster_001,chunk_005,5,1,37,2701,2702,11991,11992,him,2701,11991,core,
chunk_005::cluster_001::mention_038,chunk_005::cluster_001,chunk_005,5,1,38,2834,2836,12124,12126,the ghost,2835,12125,core,
chunk_005::cluster_001::mention_039,chunk_005::cluster_001,chunk_005,5,1,39,2888,2890,12178,12180,the ghost,2889,12179,core,
chunk_005::cluster_001::mention_040,chunk_005::cluster_001,chunk_005,5,1,40,3223,3228,12513,12518,your unfortunate but misguided ancestor,3227,12517,core,
chunk_005::cluster_001::mention_041,chunk_005::cluster_001,chunk_005,5,1,41,3368,3371,12658,12661,my unlucky ancestor,3370,12660,core,
chunk_005::cluster_001::mention_042,chunk_005::cluster_001,chunk_005,5,1,42,3372,3374,12662,12664,Sir Simon,3373,12663,core,
chunk_005::cluster_001::mention_043,chunk_005::cluster_001,chunk_005,5,1,43,3421,3425,12711,12715,the wicked old fellow,3424,12714,core,
chunk_005::cluster_001::mention_044,chunk_005::cluster_001,chunk_005,5,1,44,3429,3430,12719,12720,his,3429,12719,core,
chunk_005::cluster_001::mention_045,chunk_005::cluster_001,chunk_005,5,1,45,3525,3527,12815,12817,the ghost,3526,12816,core,
chunk_005::cluster_001::mention_046,chunk_005::cluster_001,chunk_005,5,1,46,3536,3538,12826,12828,the ghost,3537,12827,core,
chunk_005::cluster_001::mention_047,chunk_005::cluster_001,chunk_005,5,1,47,3549,3551,12839,12841,Sir Simon,3550,12840,core,
chunk_005::cluster_001::mention_048,chunk_005::cluster_001,chunk_005,5,1,48,3564,3565,12854,12855,he,3564,12854,core,
chunk_005::cluster_001::mention_049,chunk_005::cluster_001,chunk_005,5,1,49,3572,3573,12862,12863,his,3572,12862,core,
chunk_005::cluster_001::mention_050,chunk_005::cluster_001,chunk_005,5,1,50,3623,3625,12913,12915,the ghost,3624,12914,core,
chunk_005::cluster_001::mention_051,chunk_005::cluster_001,chunk_005,5,1,51,3934,3936,13224,13226,Sir Simon,3935,13225,core,
chunk_005::cluster_001::mention_052,chunk_005::cluster_001,chunk_005,5,1,52,3953,3956,13243,13246,the old gentleman,3955,13245,core,
chunk_005::cluster_001::mention_053,chunk_005::cluster_001,chunk_005,5,1,53,4107,4109,13397,13399,the ghost,4108,13398,core,
chunk_005::cluster_001::mention_054,chunk_005::cluster_001,chunk_005,5,1,54,4163,4164,13453,13454,him,4163,13453,core,
chunk_005::cluster_001::mention_055,chunk_005::cluster_001,chunk_005,5,1,55,4180,4181,13470,13471,He,4180,13470,core,
chunk_005::cluster_002::mention_000,chunk_005::cluster_002,chunk_005,5,2,0,200,203,9490,9493,a golden girl,202,9492,left_overlap,9490:9493:a golden girl
chunk_005::cluster_003::mention_000,chunk_005::cluster_003,chunk_005,5,3,0,220,223,9510,9513,a little child,222,9512,left_overlap,9510:9513:a little child
chunk_005::cluster_004::mention_000,chunk_005::cluster_004,chunk_005,5,4,0,220,233,9510,9523,"a little child gives away its tears, Then shall all the house",228,9518,left_overlap,"9510:9523:a little child gives away its tears, then shall all the house"
chunk_005::cluster_005::mention_000,chunk_005::cluster_005,chunk_005,5,5,0,231,233,9521,9523,the house,232,9522,left_overlap,9521:9523:the house
chunk_005::cluster_006::mention_000,chunk_005::cluster_006,chunk_005,5,6,0,239,240,9529,9530,Canterville,239,9529,left_overlap,9529:9530:canterville
chunk_005::cluster_007::mention_000,chunk_005::cluster_007,chunk_005,5,7,0,312,316,9602,9606,the angel of death,313,9603,left_overlap,9602:9606:the angel of death
chunk_005::cluster_008::mention_000,chunk_005::cluster_008,chunk_005,5,8,0,351,354,9641,9644,a little child,353,9643,left_overlap,9641:9644:a little child
chunk_005::cluster_009::mention_000,chunk_005::cluster_009,chunk_005,5,9,0,506,507,9796,9797,their,506,9796,left_overlap,9796:9797:their
chunk_005::cluster_009::mention_001,chunk_005::cluster_009,chunk_005,5,9,1,524,525,9814,9815,they,524,9814,left_overlap,9814:9815:they
chunk_005::cluster_010::mention_000,chunk_005::cluster_010,chunk_005,5,10,0,485,488,9775,9778,the dusky room,487,9777,left_overlap,9775:9778:the dusky room
chunk_005::cluster_010::mention_001,chunk_005::cluster_010,chunk_005,5,10,1,604,606,9894,9896,the room,605,9895,left_overlap,9894:9896:the room
chunk_005::cluster_010::mention_002,chunk_005::cluster_010,chunk_005,5,10,2,692,695,9982,9985,the Tapestry Chamber,694,9984,left_overlap,9982:9985:the tapestry chamber
chunk_005::cluster_010::mention_003,chunk_005::cluster_010,chunk_005,5,10,3,2432,2434,11722,11724,the room,2433,11723,core,
chunk_005::cluster_011::mention_000,chunk_005::cluster_011,chunk_005,5,11,0,576,577,9866,9867,we,576,9866,left_overlap,9866:9867:we
chunk_005::cluster_012::mention_000,chunk_005::cluster_012,chunk_005,5,12,0,599,600,9889,9890,they,599,9889,left_overlap,9889:9890:they
chunk_005::cluster_012::mention_001,chunk_005::cluster_012,chunk_005,5,12,1,650,651,9940,9941,them,650,9940,left_overlap,9940:9941:them
chunk_005::cluster_012::mention_002,chunk_005::cluster_012,chunk_005,5,12,2,689,690,9979,9980,them,689,9979,left_overlap,9979:9980:them
chunk_005::cluster_012::mention_003,chunk_005::cluster_012,chunk_005,5,12,3,1302,1303,10592,10593,they,1302,10592,left_overlap,10592:10593:they
chunk_005::cluster_012::mention_004,chunk_005::cluster_012,chunk_005,5,12,4,1434,1435,10724,10725,they,1434,10724,left_overlap,10724:10725:they
chunk_005::cluster_012::mention_005,chunk_005::cluster_012,chunk_005,5,12,5,1458,1459,10748,10749,they,1458,10748,left_overlap,10748:10749:they
chunk_005::cluster_012::mention_006,chunk_005::cluster_012,chunk_005,5,12,6,1460,1461,10750,10751,their,1460,10750,left_overlap,10750:10751:their
chunk_005::cluster_012::mention_007,chunk_005::cluster_012,chunk_005,5,12,7,1483,1484,10773,10774,They,1483,10773,left_overlap,10773:10774:they
chunk_005::cluster_012::mention_008,chunk_005::cluster_012,chunk_005,5,12,8,1491,1492,10781,10782,them,1491,10781,left_overlap,10781:10782:them
chunk_005::cluster_012::mention_009,chunk_005::cluster_012,chunk_005,5,12,9,1649,1650,10939,10940,them,1649,10939,core,
chunk_005::cluster_012::mention_010,chunk_005::cluster_012,chunk_005,5,12,10,1688,1689,10978,10979,they,1688,10978,core,
chunk_005::cluster_012::mention_011,chunk_005::cluster_012,chunk_005,5,12,11,1750,1753,11040,11043,the whole party,1752,11042,core,
chunk_005::cluster_012::mention_012,chunk_005::cluster_012,chunk_005,5,12,12,1785,1786,11075,11076,they,1785,11075,core,
chunk_005::cluster_012::mention_013,chunk_005::cluster_012,chunk_005,5,12,13,1803,1804,11093,11094,them,1803,11093,core,
chunk_005::cluster_012::mention_014,chunk_005::cluster_012,chunk_005,5,12,14,1840,1841,11130,11131,they,1840,11130,core,
chunk_005::cluster_012::mention_015,chunk_005::cluster_012,chunk_005,5,12,15,1865,1866,11155,11156,they,1865,11155,core,
chunk_005::cluster_012::mention_016,chunk_005::cluster_012,chunk_005,5,12,16,1935,1936,11225,11226,they,1935,11225,core,
chunk_005::cluster_012::mention_017,chunk_005::cluster_012,chunk_005,5,12,17,1970,1972,11260,11262,the group,1971,11261,core,
chunk_005::cluster_012::mention_018,chunk_005::cluster_012,chunk_005,5,12,18,2003,2004,11293,11294,them,2003,11293,core,
chunk_005::cluster_012::mention_020,chunk_005::cluster_012,chunk_005,5,12,20,2191,2192,11481,11482,them,2191,11481,core,
chunk_005::cluster_012::mention_021,chunk_005::cluster_012,chunk_005,5,12,21,2222,2223,11512,11513,they,2222,11512,core,
chunk_005::cluster_012::mention_022,chunk_005::cluster_012,chunk_005,5,12,22,2249,2250,11539,11540,they,2249,11539,core,
chunk_005::cluster_012::mention_023,chunk_005::cluster_012,chunk_005,5,12,23,2251,2252,11541,11542,themselves,2251,11541,core,
chunk_005::cluster_012::mention_024,chunk_005::cluster_012,chunk_005,5,12,24,3902,3903,13192,13193,their,3902,13192,core,
chunk_005::cluster_012::mention_025,chunk_005::cluster_012,chunk_005,5,12,25,3904,3905,13194,13195,they,3904,13194,core,
chunk_005::cluster_012::mention_026,chunk_005::cluster_012,chunk_005,5,12,26,3986,3987,13276,13277,they,3986,13276,core,
chunk_005::cluster_012::mention_027,chunk_005::cluster_012,chunk_005,5,12,27,3994,3995,13284,13285,they,3994,13284,core,
chunk_005::cluster_012::mention_028,chunk_005::cluster_012,chunk_005,5,12,28,4248,4249,13538,13539,our,4248,13538,core,
chunk_005::cluster_013::mention_000,chunk_005::cluster_013,chunk_005,5,13,0,635,643,9925,9933,a great black cavern in front of her,638,9928,left_overlap,9925:9933:a great black cavern in front of her
chunk_005::cluster_014::mention_000,chunk_005::cluster_014,chunk_005,5,14,0,725,727,10015,10017,the footmen,726,10016,left_overlap,10015:10017:the footmen
chunk_005::cluster_015::mention_000,chunk_005::cluster_015,chunk_005,5,15,0,735,736,10025,10026,he,735,10025,left_overlap,10025:10026:he
chunk_005::cluster_015::mention_001,chunk_005::cluster_015,chunk_005,5,15,1,740,741,10030,10031,he,740,10030,left_overlap,10030:10031:he
chunk_005::cluster_016::mention_000,chunk_005::cluster_016,chunk_005,5,16,0,719,721,10009,10011,Mrs. Otis,720,10010,left_overlap,10009:10011:mrs. otis
chunk_005::cluster_016::mention_001,chunk_005::cluster_016,chunk_005,5,16,1,771,773,10061,10063,Mrs. Otis,772,10062,left_overlap,10061:10063:mrs. otis
chunk_005::cluster_016::mention_002,chunk_005::cluster_016,chunk_005,5,16,2,793,794,10083,10084,she,793,10083,left_overlap,10083:10084:she
chunk_005::cluster_016::mention_003,chunk_005::cluster_016,chunk_005,5,16,3,809,810,10099,10100,she,809,10099,left_overlap,10099:10100:she
chunk_005::cluster_016::mention_004,chunk_005::cluster_016,chunk_005,5,16,4,810,811,10100,10101,herself,810,10100,left_overlap,10100:10101:herself
chunk_005::cluster_016::mention_005,chunk_005::cluster_016,chunk_005,5,16,5,1063,1065,10353,10355,his wife,1064,10354,left_overlap,10353:10355:his wife
chunk_005::cluster_016::mention_006,chunk_005::cluster_016,chunk_005,5,16,6,1706,1708,10996,10998,Mrs. Otis,1707,10997,core,
chunk_005::cluster_016::mention_007,chunk_005::cluster_016,chunk_005,5,16,7,1712,1713,11002,11003,her,1712,11002,core,
chunk_005::cluster_016::mention_008,chunk_005::cluster_016,chunk_005,5,16,8,1721,1722,11011,11012,her,1721,11011,core,
chunk_005::cluster_016::mention_009,chunk_005::cluster_016,chunk_005,5,16,9,1739,1740,11029,11030,her,1739,11029,core,
chunk_005::cluster_016::mention_010,chunk_005::cluster_016,chunk_005,5,16,10,1943,1945,11233,11235,Mrs. Otis,1944,11234,core,
chunk_005::cluster_016::mention_011,chunk_005::cluster_016,chunk_005,5,16,11,1949,1950,11239,11240,her,1949,11239,core,
chunk_005::cluster_016::mention_012,chunk_005::cluster_016,chunk_005,5,16,12,2021,2023,11311,11313,your mother,2022,11312,core,
chunk_005::cluster_016::mention_013,chunk_005::cluster_016,chunk_005,5,16,13,2064,2065,11354,11355,My,2064,11354,core,
chunk_005::cluster_016::mention_014,chunk_005::cluster_016,chunk_005,5,16,14,2078,2079,11368,11369,my,2078,11368,core,
chunk_005::cluster_016::mention_015,chunk_005::cluster_016,chunk_005,5,16,15,2084,2086,11374,11376,Mrs. Otis,2085,11375,core,
chunk_005::cluster_016::mention_016,chunk_005::cluster_016,chunk_005,5,16,16,2088,2089,11378,11379,she,2088,11378,core,
chunk_005::cluster_016::mention_017,chunk_005::cluster_016,chunk_005,5,16,17,2676,2677,11966,11967,she,2676,11966,core,
chunk_005::cluster_016::mention_018,chunk_005::cluster_016,chunk_005,5,16,18,2689,2690,11979,11980,her,2689,11979,core,
chunk_005::cluster_016::mention_019,chunk_005::cluster_016,chunk_005,5,16,19,2692,2693,11982,11983,she,2692,11982,core,
chunk_005::cluster_016::mention_020,chunk_005::cluster_016,chunk_005,5,16,20,3066,3068,12356,12358,Mrs. Otis,3067,12357,core,
chunk_005::cluster_016::mention_021,chunk_005::cluster_016,chunk_005,5,16,21,3091,3092,12381,12382,she,3091,12381,core,
chunk_005::cluster_016::mention_022,chunk_005::cluster_016,chunk_005,5,16,22,3303,3305,12593,12595,Mrs. Otis,3304,12594,core,
chunk_005::cluster_017::mention_000,chunk_005::cluster_017,chunk_005,5,17,0,758,760,10048,10050,the garden,759,10049,left_overlap,10048:10050:the garden
chunk_005::cluster_018::mention_000,chunk_005::cluster_018,chunk_005,5,18,0,800,802,10090,10092,the boys,801,10091,left_overlap,10090:10092:the boys
chunk_005::cluster_018::mention_001,chunk_005::cluster_018,chunk_005,5,18,1,826,828,10116,10118,the boys,827,10117,left_overlap,10116:10118:the boys
chunk_005::cluster_018::mention_002,chunk_005::cluster_018,chunk_005,5,18,2,833,834,10123,10124,they,833,10123,left_overlap,10123:10124:they
chunk_005::cluster_018::mention_003,chunk_005::cluster_018,chunk_005,5,18,3,839,840,10129,10130,their,839,10129,left_overlap,10129:10130:their
chunk_005::cluster_018::mention_004,chunk_005::cluster_018,chunk_005,5,18,4,843,844,10133,10134,They,843,10133,left_overlap,10133:10134:they
chunk_005::cluster_018::mention_005,chunk_005::cluster_018,chunk_005,5,18,5,1031,1032,10321,10322,them,1031,10321,left_overlap,10321:10322:them
chunk_005::cluster_018::mention_006,chunk_005::cluster_018,chunk_005,5,18,6,1066,1069,10356,10359,the three boys,1068,10358,left_overlap,10356:10359:the three boys
chunk_005::cluster_018::mention_007,chunk_005::cluster_018,chunk_005,5,18,7,1665,1667,10955,10957,the boys,1666,10956,core,
chunk_005::cluster_018::mention_008,chunk_005::cluster_018,chunk_005,5,18,8,2656,2659,11946,11949,the three boys,2658,11948,core,
chunk_005::cluster_019::mention_000,chunk_005::cluster_019,chunk_005,5,19,0,812,814,10102,10104,Mr. Otis,813,10103,left_overlap,10102:10104:mr. otis
chunk_005::cluster_019::mention_001,chunk_005::cluster_019,chunk_005,5,19,1,863,865,10153,10155,Mr. Otis,864,10154,left_overlap,10153:10155:mr. otis
chunk_005::cluster_019::mention_002,chunk_005::cluster_019,chunk_005,5,19,2,874,875,10164,10165,he,874,10164,left_overlap,10164:10165:he
chunk_005::cluster_019::mention_003,chunk_005::cluster_019,chunk_005,5,19,3,888,889,10178,10179,He,888,10178,left_overlap,10178:10179:he
chunk_005::cluster_019::mention_004,chunk_005::cluster_019,chunk_005,5,19,4,899,900,10189,10190,he,899,10189,left_overlap,10189:10190:he
chunk_005::cluster_019::mention_005,chunk_005::cluster_019,chunk_005,5,19,5,906,907,10196,10197,his,906,10196,left_overlap,10196:10197:his
chunk_005::cluster_019::mention_006,chunk_005::cluster_019,chunk_005,5,19,6,940,942,10230,10232,Mr. Otis,941,10231,left_overlap,10230:10232:mr. otis
chunk_005::cluster_019::mention_007,chunk_005::cluster_019,chunk_005,5,19,7,948,949,10238,10239,he,948,10238,left_overlap,10238:10239:he
chunk_005::cluster_019::mention_008,chunk_005::cluster_019,chunk_005,5,19,8,965,966,10255,10256,he,965,10255,left_overlap,10255:10256:he
chunk_005::cluster_019::mention_009,chunk_005::cluster_019,chunk_005,5,19,9,1014,1015,10304,10305,he,1014,10304,left_overlap,10304:10305:he
chunk_005::cluster_019::mention_010,chunk_005::cluster_019,chunk_005,5,19,10,1048,1049,10338,10339,He,1048,10338,left_overlap,10338:10339:he
chunk_005::cluster_019::mention_011,chunk_005::cluster_019,chunk_005,5,19,11,1051,1052,10341,10342,his,1051,10341,left_overlap,10341:10342:his
chunk_005::cluster_019::mention_012,chunk_005::cluster_019,chunk_005,5,19,12,1063,1064,10353,10354,his,1063,10353,left_overlap,10353:10354:his
